author,t_id,t_time,covid related?,Reliability Score,Tweet Text
RepStephMurphy,1255841538673987584,2020-04-30 12:48:49,1,1,RT @OrangeCoFL: ✅ Free #COVID19 Testing for Orange County Residents (ages 18+).   *Appointments required*  ☎️: 407-723-5004  🔹Thursday: Bar…
RepGusBilirakis,1291782809980411904,2020-08-07 17:06:36,1,1,@HillsboroughFL Residents who have been hospitalized for #COVID19 should make themselves aware of this resource. “Patients who meet the medical criteria will be discharged from the hospital and checked into the new COVID-19 care site for additional care.” https://t.co/xwF3RpAQro
RepCartwright,1268938301861441541,2020-06-05 16:10:41,1,1,"Today, all five #PA8 counties are now in the 🟨 YELLOW 🟨phase of opening. Some restrictions are lifted, but let’s continue to practice safety measures. That will help us keep the spread of COVID-19 down, and enable us to get to green faster! Here’s what the yellow phase means: https://t.co/jjGov1lrl1"
RepFredUpton,1237764557554270209,2020-03-11 15:37:21,1,1,STAY SAFE:   ✅Wash your hands with soap and water ✅Avoid touching your face ✅Avoid those who are sick  ✅Clean frequently touched objects.  https://t.co/kTWo4b5PDe #MI06
RepKevinBrady,1276207520562937859,2020-06-25 17:35:58,1,1,"FACT: Texas is not losing FEMA testing capacity.    - TX assuming control of 7 FEMA testing sites.  - FEMA &amp; TX opening more testing sites in state w/partners. - FEMA will keep footing the $$. - Testing capacity growing, not shrinking."
RepGraceMeng,1314558317734354945,2020-10-09 13:28:20,1,1,NYers can vote by absentee ballot this Nov. election due to #COVID19. Deadline to apply for the ballot is 10/27. You can apply:  ✔️Online ✔️By email - Apply4Absentee@boe.nyc ✔️By fax - 212-487-5349 ✔️By mail ✔️By calling - 1-866-868-3692  Go 2 https://t.co/Oc4DRS1Jry 4 more info.
RepLoisFrankel,1276603226532589571,2020-06-26 19:48:22,1,1,"Nearly 9,000 new cases. In just one day.   Florida – the virus is still out there, and it’s still serious. Please social distance and wear your mask when you are in public. We are all in this together.  https://t.co/cuPcbCYvY1"
RepJoeMorelle,1247254182807076867,2020-04-06 20:05:44,1,1,"The @CDCgov has recommended all Americans wear cloth masks in public spaces to help prevent the spread of #COVID19 and protect the most vulnerable among us. In addition to wearing a cloth covering, remember to continue practicing social distancing and #StayHome whenever possible. https://t.co/fOApB3c8h3"
lisamurkowski,1298385973101891586,2020-08-25 22:25:13,1,1,"As we continue to navigate the #COVID19 pandemic, the need for Americans to get their flu shots is as important as ever. More Americans w/ flu vaccinations will help keep hospitals from being overwhelmed from the combination of flu &amp; COVID patients. https://t.co/3oTyO2Zq6c"
RepJimmyPanetta,1265279923889020929,2020-05-26 13:53:36,1,1,"Starting TODAY, USDA will be accepting applications for the Coronavirus Food Assistance Program (CFAP) from agricultural producers who have been impacted by COVID-19. Forms, information on eligibility, and a CFAP payment calculator, can be found at https://t.co/fCNN4WICBl"
RepKenBuck,1249822753500397571,2020-04-13 22:12:19,1,1,"Home builders across the country will pause work on Thursday, April 16, and ""stand down"" for education on coronavirus safety on the job site to keep themselves healthy and help #FlattenTheCurve. More information on the #COVID19SafetyStandDown at https://t.co/BceiXVfjOp"
RepKathleenRice,1240421983961088002,2020-03-18 23:37:01,1,1,"RT @GerryConnolly: BREAKING: Today, we're urging @realDonaldTrump to mandate telework for feds and contractors during the #COVID19 crisis.…"
RepFrankLucas,1241775928432304128,2020-03-22 17:17:07,1,1,We urge everyone to continue to follow the guidance provided by our health care experts on the front lines of this difficult undertaking: Wash your hands. Practice social distancing. And reduce the unnecessary risks that may increase your exposure.
SenToomey,1291820768335147010,2020-08-07 19:37:26,1,1,"Challenge accepted, @DrJudyMonroe! As @SenatorBennet and I have been saying, the easiest way to protect your friends/communities is to please, #WearAMask. I challenge @SenCapito/@SenatorTimScott to join @DrJudyMonroe, @SenatorBennet and me in doing our part to stop COVID-19! https://t.co/OXArpxVO4d https://t.co/tEmWnRvoOc"
RepMarkWalker,1243600136334344192,2020-03-27 18:05:52,1,1,"Our country was just given a frustrating choice: help American families, small businesses, and healthcare workers during an unprecedented need, while caving to some pork cravings of the DC political class or do nothing and watch people continue to hurt. https://t.co/urkF3U2rSH"
RepCharlieCrist,1278726422908088322,2020-07-02 16:25:11,1,1,"RT @HealthyFla: Wherever you may be this July 4th, remember that #COVID19 is still present. If you decide to celebrate, follow precautions…"
RepCartwright,1248261834240647168,2020-04-09 14:49:47,1,1,"RT @GovernorTomWolf: This isn’t easy, Pennsylvania.   But the more we avoid contact with others right now — the fewer people who get sick a…"
RepBrianHiggins,1240669990254252043,2020-03-19 16:02:30,1,1,"RT @wnedpbs: With schools closed due to the coronavirus pandemic and thousands of students to be without access to educational instruction,…"
RepBrianFitz,1239180266532409345,2020-03-15 13:22:53,1,1,"Upon a request received from a state’s or territory’s Governor, @SBAgov will issue under its own authority, as provided by the Coronavirus Preparedness and Response Supplemental Appropriations Act that was recently signed in to law, an Economic Injury Disaster Loan declaration."
JacksonLeeTX18,1311496251863691265,2020-10-01 2:40:47,1,1,RT @RodneySpringISD: Please join @JacksonLeeTX18 and @SpringISD as we support our community with free COVID testing. Spread the word in you…
RepStefanik,1244367644087799816,2020-03-29 20:55:40,1,1,I am deeply saddened and heartbroken to learn of the first death from coronavirus in our region. My deepest and most heartfelt prayers are with their loved ones – our neighbors in our own community.
RepSpanberger,1303371639778934785,2020-09-08 16:36:29,1,1,"As #VA07's economy recovers after COVID-19, we can help by maintaining federal excise tax levels for local craft breweries &amp; distilleries. Unless Congress acts, the industry could face a major tax hike in 2021 — I've cosponsored legislation to avoid this. https://t.co/liEQbFQfVB"
RepPeterDeFazio,1242159057303207937,2020-03-23 18:39:32,1,1,".@oregongovbrown, you're making the right call.  #SocialDistancing is difficult, but it's what will help to end this epidemic.  We need to do all that we can to #flattenthecurve and keep our hospitals from becoming overwhelmed.  #StayHome. https://t.co/IvXsFgNCdy"
SenTinaSmith,1303755148536221699,2020-09-09 18:00:24,1,1,I'll close by saying that this pandemic only exacerbated the childcare crisis. I've been working on this issue my entire time in the Senate—the way we do childcare in this country needs an overhaul.  So let's make sure childcare survives this crisis AND fix the system long-term.
RepPaulTonko,1255588932374446081,2020-04-29 20:05:03,1,1,"Our health care providers are enduring physical AND mental stress by this crisis. While they help the rest of us, we can help them too. That’s why I introduced legislation to research mental health stress and impacts on health care workers during #COVID19. https://t.co/rgE49bSJUR"
RepCharlieCrist,1281275878530519040,2020-07-09 17:15:49,1,1,"Grateful to @CDCDirector Redfield, @SeemaCMS, and Dr. Deborah Birx for swiftly answering FL Democratic delegation's call for an emergency distribution of lifesaving COVID-19 treatment Remdesivir."
RepTerriSewell,1258831240687505410,2020-05-08 18:48:50,1,1,"During these frightening times it feels good to be able to give back to my community, serving meals to folks in my hometown of Selma - with masks, gloves and proper protection, of course! https://t.co/bAKuSVliYk"
RepHaleyStevens,1255205260001513476,2020-04-28 18:40:29,1,1,"This argument doesn’t compute with my constituents in Livonia, one of the hardest hit cities in Michigan.   The city had to furlough 234 city employees last week. In the middle of a pandemic. Why? Because revenues drained overnight. https://t.co/pu5SeVo3bv"
RepEscobar,1298364084774199298,2020-08-25 20:58:14,1,1,Deeply saddened by the loss of life following a COVID-19 outbreak in the Ambrosio Guillen Veterans Home.   Mr. Forti’s family deserves answers &amp; the public deserves full transparency. My office remains committed to assisting &amp; ensuring our veterans receive the care they are owed. https://t.co/4jWDtLYOgk
RepBillFoster,1240642967951618049,2020-03-19 14:15:08,1,1,"IMPORTANT: New data shows that people between the ages of 20 to 54 make up nearly 40% of #COVID19 patients who are sick enough to be hospitalized.  Everyone, regardless of age, should take @CDCgov social distancing guidelines seriously.  https://t.co/lf7953dFEh"
SenKamalaHarris,1280186525339258881,2020-07-06 17:07:07,1,1,"Millions of people are out of work and families are hurting. A few things we need to do immediately: -pass my bill to provide $2,000 monthly payments throughout the pandemic -extend unemployment benefits -increase production of testing supplies and PPE -expand food assistance"
JoaquinCastrotx,1305895526135746560,2020-09-15 15:45:30,1,1,RT @JoaquinCastrotx: A nurse from an @ICEgov detention center filed a whistleblower complaint reporting horrid COVID conditions and hystere…
RepDebHaaland,1270781366616162305,2020-06-10 18:14:22,1,1,"First responders have been pushed to the limits during the #coronavirus pandemic. An active wildfire year threatens fire-fighters, health care works, &amp; vulnerable communities in NM &amp; across the country. #nmfire  LIVE: @NRDems  discuss how we can prepare   https://t.co/3n5L7ZzpMn"
RepMaxineWaters,1253849981280292864,2020-04-25 0:55:05,1,1,"If pushing #Hydroxychloroquine wasn’t enough, Trump is now suggesting disinfectant &amp; ultraviolet light as a COVID19 treatment! Trump is endangering the lives of people who believe &amp; follow his advice! He needs to shut up &amp; be denied TV time w/ his unhinged cures &amp; remedies!"
MikeCrapo,1318624273817165824,2020-10-20 18:45:00,1,1,"The #CARESAct was Phase 3 of Congress’ response to the COVID-19 pandemic and included direct payments to Americans, small business relief and health care support. https://t.co/MUkTKCLedu https://t.co/GC1qzF4uc5"
sendavidperdue,1278086605912367107,2020-06-30 22:02:47,1,1,"Wear a mask, practice social distancing, wash your hands often. Together, we can #slowthespread of #COVID19. https://t.co/o5zP0vMFNw"
RepCartwright,1249039902894931970,2020-04-11 18:21:33,1,1,"The expanded unemployment benefits provided by the #CARESAct for PA workers impacted by #COVID19 is being implemented, and payments are now going out. A status update from the Governor’s office is available here: https://t.co/ltPP8VY69Z  Info on applying: https://t.co/PhvbW1zfZR."
RepCuellar,1240291131990183937,2020-03-18 14:57:04,1,1,"Medicare has expanded its telehealth services to benefit patients who cannot travel to their physician’s office. I am committed to ensuring the most vulnerable Americans, including our seniors, can continue to receive care during the #coronavirus pandemic. https://t.co/lmDLb9ymZT"
RepPaulCook,1238691927245107200,2020-03-14 5:02:23,1,1,"(1/2) I just voted for the bipartisan Families First Coronavirus Response Act, which passed the House overwhelmingly. This bill provides free testing for those who need it and financial assistance for those hard-working Americans who are impacted by the virus."
RepMaloney,1293562116562182148,2020-08-12 14:56:56,1,1,"Masks work. Period. Despite Republican’s efforts to convince the American public otherwise, science has proven that wearing masks WILL help reduce the spread of #COVID19. I’m proud to join @RepAdamSchiff’s legislation to provide masks to those who need them. #MasksWorkAct"
RepBalderson,1241439434156867585,2020-03-21 19:00:00,1,1,While public health officials work to limit the spread of the #coronavirus #COVID19 we're asking for your help with another potential public health issue: a severe shortage of blood for patients. 💉🩸  Healthy donors are urged to make an appt w/ @RedCross https://t.co/Xoa7AAc5QY https://t.co/kVbRNjcy5D
RepDWStweets,1292808212564058113,2020-08-10 13:01:11,1,1,"If @GovRonDeSantis refuses to keep Florida safe, every one of us needs to act to protect ourselves and our neighbors.    It’s simple. #MaskUp. Save lives. https://t.co/d0bd0Qiwva"
RepSamGraves,1240367370880851969,2020-03-18 20:00:00,1,1,"Republican and Democrat, urban, suburban, and rural—we're all in this together. Here's how you can do your part to slow the spread of coronavirus to protect yourself, your family members, and loved ones. https://t.co/gnUYjCLql8"
RepTerriSewell,1240343703065186304,2020-03-18 18:25:57,1,1,It is critical that Alabama has the resources necessary to support our workers during this difficult time.   That's why the Families First Coronavirus Response Act that the House passed on Saturday includes $1 billion to enhance unemployment benefits. c
RepTedDeutch,1248591597882785795,2020-04-10 12:40:09,1,1,More cities requiring face masks in public - South Florida Sun Sentinel - South Florida Sun-Sentinel  https://t.co/9MGDYpvt2j
RepMikeLevin,1247519253672034306,2020-04-07 13:39:02,1,1,"RT @CDCgov: Take action to slow the spread of #COVID19 by wearing a cloth face covering in public spaces, keeping at least 6 feet of physic…"
RepDeSaulnier,1313531968710086658,2020-10-06 17:30:00,1,1,"IMPORTANT UPDATE: If you have not yet received your coronavirus Economic Impact Payment, you must register by November 21st to receive it. If you are a Non-Filer you should register ASAP at https://t.co/mW8r3cN99t."
RepDean,1268936824749244420,2020-06-05 16:04:49,1,1,"Today, our region moves to the 🟡 Yellow Zone 🟡  Please remember to exercise caution — we have not fully defeated this virus, but we are seeing significant progress.   Stay safe. https://t.co/vm6MGTnpja"
RepBrownley,1246906425227374592,2020-04-05 21:03:52,1,1,"The #CARESAct brings needed resources and support to Americans and small businesses suffering from the #COVID19 pandemic, including: ✅ Grants ✅ Loans ✅ Unemployment Insurance ✅ Payroll taxes ✅ More https://t.co/is5n3Bc57P"
sendavidperdue,1244804094243549184,2020-03-31 1:49:58,1,1,2.) A mattress production company in Rome is now producing masks for staff at Floyd Medical Center. https://t.co/qVBj2Inmho
RepLowenthal,1266423663471013890,2020-05-29 17:38:25,1,1,"RT @LongBeachCity: #COVID19LongBeach Testing Update: Starting this weekend, all #LongBeach residents, regardless of symptoms, can receive #…"
TomColeOK04,1241092382642356226,2020-03-20 20:00:57,1,1,"While I continue to feel fine &amp; don't have any symptoms of #COVID19, I am taking the guidance to self-quarantine seriously. As I told @GrayDCnews via phone yesterday, we must all do our part to slow the spread of #coronavirus.  Listen here ⬇️  https://t.co/U0jQ79HXIb"
SenSherrodBrown,1256235248649744386,2020-05-01 14:53:17,1,1,Now isn’t the time to let up – please continue to wear a face mask if you can.   Connie and I will be wearing face masks whenever we go out in public to protect others and #SlowTheSpread. https://t.co/SjiPEsmGYy
SenDanSullivan,1240438513247584256,2020-03-19 0:42:42,1,1,"While far from perfect, the bipartisan #coronavirus bill will ensure all Americans have access to testing, while also providing a stronger temporary social safety net for those who are sick or caring for ill loved ones. ➡️https://t.co/2Xjmbb4FNq"
WhipClyburn,1280131400797216768,2020-07-06 13:28:04,1,1,"As coronavirus infections &amp; hospitalizations spike around the country, communities are facing alarming shortages of PPE &amp; testing supplies.  We need urgent action from this Admin to address these shortages before more people are exposed &amp; the virus spins further out of control."
RepVeasey,1261036086194823171,2020-05-14 20:50:06,1,1,"Today’s testimony by Dr. Rick Bright, an immunologist and top @HHSGov official, further exposed this Administration’s attempts to mislead us about the severity of the pandemic. Proud of my @EnergyCommerce colleagues for demanding answers about the Trump COVID-19 response. https://t.co/hJnWUNBryn"
RepChuyGarcia,1289738512883843072,2020-08-02 1:43:18,1,1,RT @HispanicCaucus: We wish @HispanicCaucus member @RepRaulGrijalva a speedy recovery.  COVID-19 is a serious crisis and it’s important for…
BennieGThompson,1237912849822945280,2020-03-12 1:26:37,1,1,RT @MaggieWade9: BREAKING NEWS State Department of Health: Tonight  (MSDH) reports its first presumptive positive case of coronavirus or CO…
CongressmanRaja,1321865616702267392,2020-10-29 17:24:56,1,1,"The Trump Admin considered excluding @JuddApatow in its failed #COVID19 PSA campaign because he said, ""Trump does not have the intellectual capacity to run as President."" Trump's thin skin shouldn't get in the way of our country's health. https://t.co/lRrc0V0IdJ"
RepGraceMeng,1286775717548761095,2020-07-24 21:30:12,1,1,"In D.C. this week since the House has been in session. But my team is continuing my efforts to provide PPE to constituents, handing out face masks in the district including in #RegoPark and #Maspeth. https://t.co/ryBYx4MmNE"
RepAdamSmith,1233173017544445953,2020-02-27 23:32:13,1,1,"As @WADeptHealth, @KCPubHealth, and the entire health care community work tirelessly to combat the coronavirus, Congress must act to provide federal, state, and local partners the resources they need to adequately prepare and respond."
RepBarbaraLee,1250219900108525573,2020-04-15 0:30:26,1,1,"It is beyond outrageous that Trump is halting funding for the most preeminent international health org in the midst of a global pandemic. It is dangerous, wrong and we will fight it in Congress.  https://t.co/bIsNjV5dLW"
RepBuddyCarter,1238213458186981383,2020-03-12 21:21:07,1,1,A virus doesn’t care about politics or partisanship. We have to work together with @realDonaldTrump in a bipartisan fashion to take care of both the health of Americans and the health of our economy. https://t.co/504r8J90qN
MartinHeinrich,1263251289435181056,2020-05-20 23:32:32,1,1,"Bianca and all of the COVID-19 hotline staff, thank you for your commitment to making sure that the public remains informed, as well as helping ease their concerns."
RepLowenthal,1255989609051361282,2020-04-30 22:37:12,1,1,"RT @RobertGarciaLB: Testing sites inlude: 👉🏽 LBCC, Pacific Coast Campus 👉🏽 LBCC, Liberal Arts Main Campus 👉🏽 Jordan High 👉🏽 Jordan High Plu…"
RepDanKildee,1238600900853276672,2020-03-13 23:00:41,1,1,"@diverdutch @aliasvaughn According to doctors and the @CDC, coronavirus (COVID-19) is a new disease and we are still learning more, including if those who have contracted the virus develop a protective antibody or if the virus mutates.   Please continue to check the @CDC's FAQ. https://t.co/yaCcmMdKkJ"
RepBalderson,1244290670413701120,2020-03-29 15:49:48,1,1,Critical that @Battelle is able to decontaminate N95 masks at full capacity to ensure health care workers have enough #PPE in fight against #COVID19 https://t.co/DPScBsp4KY
chelliepingree,1278330464479203328,2020-07-01 14:11:47,1,1,"Today rent is due for millions who’ve lost their jobs due to the pandemic.   Unemployment benefits run out in a few weeks.   1 stimulus check for 3 months is not nearly enough.  Mainers still need help. This crisis isn't over.   @senatemajldr, pass the #HeroesAct now! #mepolitics https://t.co/JzEhJ2bUcr"
CongBoyle,1.25634E+18,2020-05-01 21:58:55,1,1,"RT @PAHealthDept: Staying aware while staying home can help keep others safe from abuse. If you suspect something is wrong with a neighbor,…"
RepGraceMeng,1235624038132846594,2020-03-05 17:51:42,1,1,Important information from @nycHealthy and @CDCgov on what you need to know about #coronavirus: https://t.co/FuQcf1Yal0 and https://t.co/RGd4ElUHjL. https://t.co/KtYD85JKJp
RepDelBene,1239966453274562561,2020-03-17 17:26:54,1,1,"Check out this visual guide to better understand why social distancing, self-quarantine, and preventative practices are so important to relieve the burden on our hospitals &amp; medical staff: https://t.co/hwXiHFgcvC"
